row_id,Attack Type,split
row_013404,Intrusion,val
row_023200,Malware,val
row_013294,Intrusion,val
row_006179,Intrusion,val
row_003779,Malware,val
row_017860,Intrusion,val
row_018544,DDoS,val
row_030211,DDoS,val
row_009717,Malware,val
row_033966,DDoS,val
row_012170,DDoS,val
row_025456,Malware,val
row_035963,Malware,val
row_030975,Intrusion,val
row_021418,Intrusion,val
row_005496,DDoS,val
row_037793,Malware,val
row_035295,Intrusion,val
row_018396,Intrusion,val
row_033292,Intrusion,val
row_014381,DDoS,val
row_016799,Malware,val
row_021795,Malware,val
row_003830,DDoS,val
row_036174,Intrusion,val
row_000974,Malware,val
row_038523,DDoS,val
row_027232,DDoS,val
row_017012,Intrusion,val
row_015596,Intrusion,val
row_012501,Malware,val
row_005180,Malware,val
row_012607,DDoS,val
row_037494,Malware,val
row_039262,Malware,val
row_009799,Malware,val
row_001856,Malware,val
row_032537,Malware,val
row_031384,Intrusion,val
row_014899,Intrusion,val
row_016596,Malware,val
row_022176,Malware,val
row_039135,Malware,val
row_003531,Malware,val
row_018461,Malware,val
row_008910,DDoS,val
row_038687,DDoS,val
row_014811,Intrusion,val
row_018921,DDoS,val
row_004868,DDoS,val
row_015206,DDoS,val
row_008074,Intrusion,val
row_008426,DDoS,val
row_023391,Intrusion,val
row_034145,Malware,val
row_032144,Intrusion,val
row_030542,Intrusion,val
row_034279,Intrusion,val
row_008630,Malware,val
row_039756,Malware,val
row_022400,Malware,val
row_000641,Intrusion,val
row_024662,Malware,val
row_028830,Malware,val
row_018168,Malware,val
row_028145,Malware,val
row_030183,Malware,val
row_008365,Intrusion,val
row_022892,Malware,val
row_013214,Malware,val
row_008609,DDoS,val
row_015967,Intrusion,val
row_015650,Intrusion,val
row_025278,DDoS,val
row_014315,DDoS,val
row_036472,DDoS,val
row_034254,Malware,val
row_027263,Malware,val
row_024470,Intrusion,val
row_037941,Intrusion,val
row_026123,Malware,val
row_010772,Malware,val
row_032127,DDoS,val
row_008421,DDoS,val
row_026131,Intrusion,val
row_007332,DDoS,val
row_005703,Malware,val
row_036826,DDoS,val
row_019113,Intrusion,val
row_028254,Malware,val
row_034940,Intrusion,val
row_031560,Intrusion,val
row_026021,Intrusion,val
row_025705,DDoS,val
row_002281,Intrusion,val
row_018732,Malware,val
row_006433,Malware,val
row_010917,Malware,val
row_032501,DDoS,val
row_008259,Malware,val
row_019941,Malware,val
row_033437,Intrusion,val
row_031103,Intrusion,val
row_021650,DDoS,val
row_038077,Intrusion,val
row_008305,Intrusion,val
row_032580,DDoS,val
row_033757,Malware,val
row_007546,Intrusion,val
row_017979,Intrusion,val
row_013530,Intrusion,val
row_018120,Intrusion,val
row_013518,Malware,val
row_014791,DDoS,val
row_004166,Malware,val
row_015689,DDoS,val
row_032769,Malware,val
row_017282,DDoS,val
row_035663,Intrusion,val
row_026386,DDoS,val
row_030004,DDoS,val
row_012515,Malware,val
row_039149,Intrusion,val
row_002997,DDoS,val
row_032183,DDoS,val
row_003363,Intrusion,val
row_022412,Malware,val
row_013156,DDoS,val
row_030889,Intrusion,val
row_010167,DDoS,val
row_005612,Malware,val
row_011591,Intrusion,val
row_016214,Intrusion,val
row_032180,DDoS,val
row_008837,Intrusion,val
row_014243,DDoS,val
row_011346,DDoS,val
row_007169,DDoS,val
row_007726,Malware,val
row_011514,DDoS,val
row_039680,Malware,val
row_006494,DDoS,val
row_013019,Malware,val
row_003715,DDoS,val
row_020410,Intrusion,val
row_025360,Malware,val
row_036497,Intrusion,val
row_038453,DDoS,val
row_035799,DDoS,val
row_031989,Malware,val
row_014948,Intrusion,val
row_039183,Intrusion,val
row_018493,Intrusion,val
row_037821,DDoS,val
row_038611,DDoS,val
row_026583,DDoS,val
row_031135,Intrusion,val
row_029387,Malware,val
row_000311,Intrusion,val
row_011071,Intrusion,val
row_021892,Malware,val
row_017944,Intrusion,val
row_021033,DDoS,val
row_002959,Malware,val
row_033469,Intrusion,val
row_018701,Intrusion,val
row_024896,Intrusion,val
row_019364,Intrusion,val
row_007341,Intrusion,val
row_035531,DDoS,val
row_000184,Intrusion,val
row_033430,Malware,val
row_030035,Malware,val
row_035131,Malware,val
row_007564,Malware,val
row_000529,Malware,val
row_012656,Malware,val
row_007403,DDoS,val
row_032143,DDoS,val
row_008478,Malware,val
row_006113,Intrusion,val
row_015705,Malware,val
row_009491,Malware,val
row_020058,Intrusion,val
row_020971,Malware,val
row_015928,Intrusion,val
row_016707,DDoS,val
row_035655,Malware,val
row_008566,Intrusion,val
row_035491,DDoS,val
row_018417,Intrusion,val
row_030744,Intrusion,val
row_001603,DDoS,val
row_021171,Intrusion,val
row_027956,DDoS,val
row_004949,Intrusion,val
row_018848,Intrusion,val
row_016493,Malware,val
row_027137,DDoS,val
row_034059,Intrusion,val
row_013655,Malware,val
row_027035,Malware,val
row_006344,DDoS,val
row_002956,Malware,val
row_033587,Intrusion,val
row_015135,Intrusion,val
row_025496,Intrusion,val
row_034828,DDoS,val
row_018050,DDoS,val
row_002527,DDoS,val
row_014904,DDoS,val
row_025189,Malware,val
row_037167,Malware,val
row_003371,Intrusion,val
row_036373,Malware,val
row_036211,DDoS,val
row_022699,Intrusion,val
row_004345,DDoS,val
row_020192,Malware,val
row_039121,Malware,val
row_029843,DDoS,val
row_008206,Malware,val
row_033374,DDoS,val
row_016254,DDoS,val
row_010780,Malware,val
row_001301,Intrusion,val
row_019140,Malware,val
row_018649,Intrusion,val
row_031546,DDoS,val
row_016300,DDoS,val
row_019300,DDoS,val
row_029155,Malware,val
row_004843,Malware,val
row_038200,DDoS,val
row_036769,Intrusion,val
row_036198,Intrusion,val
row_031199,Intrusion,val
row_023374,Intrusion,val
row_016900,DDoS,val
row_000803,Intrusion,val
row_023890,DDoS,val
row_017800,DDoS,val
row_017528,DDoS,val
row_028669,Intrusion,val
row_026716,Malware,val
row_021190,Intrusion,val
row_012020,Intrusion,val
row_011221,Intrusion,val
row_006214,Intrusion,val
row_014586,DDoS,val
row_029422,DDoS,val
row_000106,Intrusion,val
row_018523,DDoS,val
row_008448,DDoS,val
row_001197,Intrusion,val
row_014457,Malware,val
row_023465,Malware,val
row_013109,Malware,val
row_002860,Intrusion,val
row_023898,Intrusion,val
row_037967,DDoS,val
row_026653,Intrusion,val
row_030471,DDoS,val
row_013586,DDoS,val
row_036411,Malware,val
row_001053,DDoS,val
row_011598,DDoS,val
row_039986,Malware,val
row_034517,DDoS,val
row_019076,Malware,val
row_033360,Intrusion,val
row_000413,Malware,val
row_032035,Intrusion,val
row_025754,DDoS,val
row_010857,DDoS,val
row_002966,Malware,val
row_003792,Intrusion,val
row_032918,DDoS,val
row_028917,DDoS,val
row_028427,Malware,val
row_002365,Malware,val
row_023238,Intrusion,val
row_022672,DDoS,val
row_007563,Malware,val
row_015086,DDoS,val
row_025854,Intrusion,val
row_033693,DDoS,val
row_011278,Malware,val
row_024450,Malware,val
row_002955,DDoS,val
row_019483,Malware,val
row_023004,Malware,val
row_029973,Malware,val
row_011174,DDoS,val
row_039563,Malware,val
row_039110,Malware,val
row_025938,DDoS,val
row_031798,Intrusion,val
row_002535,DDoS,val
row_023961,Intrusion,val
row_038015,Malware,val
row_017820,DDoS,val
row_029295,Malware,val
row_003142,DDoS,val
row_021180,Intrusion,val
row_018543,Malware,val
row_017591,DDoS,val
row_033409,Malware,val
row_039508,DDoS,val
row_006059,Intrusion,val
row_000087,Intrusion,val
row_013487,Malware,val
row_000351,Malware,val
row_035185,DDoS,val
row_036170,Intrusion,val
row_005669,Intrusion,val
row_009822,DDoS,val
row_017064,DDoS,val
row_002074,DDoS,val
row_037442,Malware,val
row_029830,Malware,val
row_025703,Malware,val
row_008994,Malware,val
row_030548,Malware,val
row_010595,DDoS,val
row_031315,Malware,val
row_037244,DDoS,val
row_032705,Malware,val
row_032188,Intrusion,val
row_021012,Intrusion,val
row_022625,DDoS,val
row_032809,Malware,val
row_015468,Intrusion,val
row_032226,DDoS,val
row_025795,Intrusion,val
row_014852,Intrusion,val
row_005121,Malware,val
row_026545,Malware,val
row_024805,DDoS,val
row_037304,Malware,val
row_000212,Malware,val
row_030755,DDoS,val
row_003812,Malware,val
row_029043,Intrusion,val
row_010795,DDoS,val
row_015817,Intrusion,val
row_018896,Intrusion,val
row_010037,DDoS,val
row_013090,Malware,val
row_038194,DDoS,val
row_012405,Intrusion,val
row_010692,Intrusion,val
row_002415,Malware,val
row_010427,DDoS,val
row_035190,Intrusion,val
row_037477,Malware,val
row_010534,DDoS,val
row_027029,DDoS,val
row_018731,DDoS,val
row_000947,Malware,val
row_030215,DDoS,val
row_031668,Intrusion,val
row_010526,Malware,val
row_001676,Intrusion,val
row_003741,Intrusion,val
row_029501,Intrusion,val
row_018893,DDoS,val
row_020199,Intrusion,val
row_028543,Intrusion,val
row_029975,DDoS,val
row_017894,DDoS,val
row_020271,Malware,val
row_013180,Malware,val
row_003902,Intrusion,val
row_034220,DDoS,val
row_028130,Intrusion,val
row_024925,DDoS,val
row_036647,DDoS,val
row_007513,DDoS,val
row_017837,Intrusion,val
row_012588,Malware,val
row_033869,DDoS,val
row_011266,DDoS,val
row_016148,Intrusion,val
row_039308,DDoS,val
row_012703,DDoS,val
row_003163,DDoS,val
row_003883,Intrusion,val
row_014410,DDoS,val
row_032496,Malware,val
row_033834,DDoS,val
row_006249,Intrusion,val
row_022286,DDoS,val
row_015006,Intrusion,val
row_036703,Intrusion,val
row_012312,Intrusion,val
row_017149,DDoS,val
row_028925,Malware,val
row_018361,Intrusion,val
row_002297,Malware,val
row_021157,DDoS,val
row_036635,Intrusion,val
row_026552,Intrusion,val
row_017819,DDoS,val
row_013632,Malware,val
row_009453,Malware,val
row_003461,Intrusion,val
row_029028,Intrusion,val
row_038617,Intrusion,val
row_015700,DDoS,val
row_008228,DDoS,val
row_016929,Malware,val
row_026589,Malware,val
row_009898,Malware,val
row_024167,Intrusion,val
row_037715,DDoS,val
row_015209,Malware,val
row_025230,DDoS,val
row_003009,Intrusion,val
row_000533,Intrusion,val
row_024924,Intrusion,val
row_001200,Malware,val
row_035475,Malware,val
row_015625,Malware,val
row_030572,Intrusion,val
row_019908,Malware,val
row_038839,Intrusion,val
row_036052,Intrusion,val
row_002928,DDoS,val
row_025442,Intrusion,val
row_039056,Malware,val
row_006541,Intrusion,val
row_017388,DDoS,val
row_002484,Malware,val
row_030589,Malware,val
row_005812,Malware,val
row_026935,DDoS,val
row_002185,Intrusion,val
row_034158,DDoS,val
row_030713,Intrusion,val
row_004898,DDoS,val
row_039555,Malware,val
row_036445,Intrusion,val
row_003433,Intrusion,val
row_002815,Malware,val
row_032488,DDoS,val
row_015008,Malware,val
row_035271,Intrusion,val
row_007228,Malware,val
row_024197,Malware,val
row_024301,Malware,val
row_030672,Malware,val
row_037423,Malware,val
row_009297,Malware,val
row_015217,DDoS,val
row_001935,Malware,val
row_017049,DDoS,val
row_011976,Malware,val
row_025472,Intrusion,val
row_032776,Intrusion,val
row_001987,DDoS,val
row_014282,Malware,val
row_034164,DDoS,val
row_002819,DDoS,val
row_003919,DDoS,val
row_007475,DDoS,val
row_033499,Intrusion,val
row_015671,DDoS,val
row_028005,Intrusion,val
row_012619,DDoS,val
row_004862,Malware,val
row_035328,Intrusion,val
row_037787,Malware,val
row_029066,Intrusion,val
row_005029,Malware,val
row_005969,Intrusion,val
row_030037,Intrusion,val
row_034305,DDoS,val
row_003775,DDoS,val
row_035650,DDoS,val
row_006166,DDoS,val
row_029350,Malware,val
row_015242,DDoS,val
row_021517,Malware,val
row_033841,Intrusion,val
row_031849,Malware,val
row_020914,DDoS,val
row_038585,Intrusion,val
row_003311,Intrusion,val
row_031613,Intrusion,val
row_038038,Malware,val
row_037354,Malware,val
row_004124,Intrusion,val
row_027667,DDoS,val
row_026339,Intrusion,val
row_007086,Intrusion,val
row_035091,Malware,val
row_023087,DDoS,val
row_014738,Intrusion,val
row_033930,DDoS,val
row_037060,Malware,val
row_037379,DDoS,val
row_004866,DDoS,val
row_026113,Intrusion,val
row_009116,DDoS,val
row_005327,Malware,val
row_000426,Malware,val
row_018817,DDoS,val
row_032688,Intrusion,val
row_038924,DDoS,val
row_016993,DDoS,val
row_016541,Intrusion,val
row_005456,DDoS,val
row_038904,Intrusion,val
row_026936,DDoS,val
row_035908,Intrusion,val
row_033029,DDoS,val
row_029635,Intrusion,val
row_030536,Intrusion,val
row_011075,DDoS,val
row_004445,Intrusion,val
row_033838,DDoS,val
row_028347,DDoS,val
row_004618,Malware,val
row_036653,Malware,val
row_017176,Intrusion,val
row_002171,Malware,val
row_004515,Intrusion,val
row_011900,Intrusion,val
row_013498,DDoS,val
row_006505,Malware,val
row_008334,Malware,val
row_002329,Intrusion,val
row_034420,Malware,val
row_035159,DDoS,val
row_023894,DDoS,val
row_037284,DDoS,val
row_020284,DDoS,val
row_037607,DDoS,val
row_010036,Malware,val
row_001180,Malware,val
row_036325,Malware,val
row_021437,DDoS,val
row_029700,Intrusion,val
row_033790,Intrusion,val
row_026462,DDoS,val
row_028515,DDoS,val
row_033724,DDoS,val
row_032402,Intrusion,val
row_007605,DDoS,val
row_020370,DDoS,val
row_035618,DDoS,val
row_029927,Intrusion,val
row_035677,Malware,val
row_009364,Intrusion,val
row_037870,DDoS,val
row_027565,DDoS,val
row_028329,Malware,val
row_003367,DDoS,val
row_038773,Malware,val
row_013266,Intrusion,val
row_031596,Malware,val
row_014439,Intrusion,val
row_019522,Intrusion,val
row_019839,Intrusion,val
row_000304,DDoS,val
row_030448,DDoS,val
row_013972,Malware,val
row_007195,Intrusion,val
row_009530,Malware,val
row_017696,Malware,val
row_032110,DDoS,val
row_009020,Malware,val
row_014142,Intrusion,val
row_023128,Malware,val
row_024647,DDoS,val
row_020246,Intrusion,val
row_001384,DDoS,val
row_028366,Malware,val
row_000192,Malware,val
row_010071,Malware,val
row_014061,DDoS,val
row_034087,Malware,val
row_005156,Malware,val
row_007021,Malware,val
row_009464,DDoS,val
row_001744,Malware,val
row_015934,Intrusion,val
row_026100,Malware,val
row_022668,DDoS,val
row_034041,Intrusion,val
row_037001,Malware,val
row_023228,Intrusion,val
row_020746,Malware,val
row_007945,DDoS,val
row_018201,Malware,val
row_009608,DDoS,val
row_026167,DDoS,val
row_033554,Malware,val
row_010622,Malware,val
row_025828,Malware,val
row_012029,Intrusion,val
row_029765,Malware,val
row_030197,Intrusion,val
row_024234,Intrusion,val
row_000327,Intrusion,val
row_031288,Intrusion,val
row_023761,DDoS,val
row_000031,DDoS,val
row_003157,Intrusion,val
row_027296,DDoS,val
row_031098,Intrusion,val
row_018633,Malware,val
row_032883,Malware,val
row_031675,Intrusion,val
row_006331,DDoS,val
row_029008,Intrusion,val
row_037348,DDoS,val
row_014360,Malware,val
row_005113,DDoS,val
row_026331,Malware,val
row_001293,Intrusion,val
row_015577,Intrusion,val
row_010342,Malware,val
row_028798,DDoS,val
row_021617,Malware,val
row_014041,DDoS,val
row_034165,DDoS,val
row_035901,Intrusion,val
row_027030,Intrusion,val
row_015893,Intrusion,val
row_030782,Malware,val
row_025326,DDoS,val
row_031985,Malware,val
row_013728,Malware,val
row_025333,Malware,val
row_029367,DDoS,val
row_009691,Malware,val
row_002870,Intrusion,val
row_015892,Malware,val
row_035608,Intrusion,val
row_016854,Intrusion,val
row_002049,Malware,val
row_002072,Intrusion,val
row_036623,Intrusion,val
row_032800,Intrusion,val
row_034697,Intrusion,val
row_015606,DDoS,val
row_023973,Malware,val
row_024814,Malware,val
row_036502,Intrusion,val
row_032328,DDoS,val
row_024460,DDoS,val
row_020053,Malware,val
row_009215,Malware,val
row_017299,Malware,val
row_012781,Intrusion,val
row_002692,Intrusion,val
row_012691,Malware,val
row_011193,DDoS,val
row_007708,Malware,val
row_006389,DDoS,val
row_031823,Malware,val
row_019983,Intrusion,val
row_017756,DDoS,val
row_011858,Malware,val
row_035903,DDoS,val
row_014383,Malware,val
row_010074,Intrusion,val
row_032084,DDoS,val
row_005997,Malware,val
row_014489,DDoS,val
row_011299,DDoS,val
row_017975,Intrusion,val
row_013124,Malware,val
row_008734,Malware,val
row_018704,DDoS,val
row_032325,Malware,val
row_021015,Intrusion,val
row_025117,Malware,val
row_034664,DDoS,val
row_016583,Intrusion,val
row_030202,Malware,val
row_006595,DDoS,val
row_037234,Intrusion,val
row_017371,DDoS,val
row_000004,DDoS,val
row_006584,Malware,val
row_004040,Malware,val
row_026433,Intrusion,val
row_008066,DDoS,val
row_011107,Intrusion,val
row_007321,Intrusion,val
row_004482,Intrusion,val
row_026078,DDoS,val
row_033488,Malware,val
row_029603,Intrusion,val
row_015858,Malware,val
row_012435,DDoS,val
row_024169,Intrusion,val
row_028470,Intrusion,val
row_000155,Malware,val
row_021167,Intrusion,val
row_025116,Malware,val
row_023022,DDoS,val
row_030218,Malware,val
row_029752,Malware,val
row_023572,Malware,val
row_036126,Intrusion,val
row_007861,DDoS,val
row_021411,Intrusion,val
row_009187,Malware,val
row_004680,DDoS,val
row_025497,Intrusion,val
row_023175,Malware,val
row_003205,Malware,val
row_001458,Malware,val
row_036427,Malware,val
row_036133,DDoS,val
row_022726,Malware,val
row_028021,DDoS,val
row_009673,Malware,val
row_023234,Intrusion,val
row_005352,Intrusion,val
row_003972,Intrusion,val
row_027127,Intrusion,val
row_021377,Intrusion,val
row_013142,Malware,val
row_016965,Intrusion,val
row_037556,DDoS,val
row_009690,DDoS,val
row_023315,Intrusion,val
row_007704,Intrusion,val
row_026304,Intrusion,val
row_016550,Intrusion,val
row_022949,Intrusion,val
row_025958,Malware,val
row_027777,DDoS,val
row_034793,Intrusion,val
row_030313,Malware,val
row_032567,Intrusion,val
row_023535,Intrusion,val
row_028770,DDoS,val
row_011535,Malware,val
row_004627,Intrusion,val
row_033900,DDoS,val
row_035969,Malware,val
row_023968,Intrusion,val
row_007837,DDoS,val
row_001527,DDoS,val
row_021421,Intrusion,val
row_009349,Intrusion,val
row_015648,Intrusion,val
row_022131,Intrusion,val
row_012658,Malware,val
row_024693,Intrusion,val
row_012151,Intrusion,val
row_001011,Malware,val
row_034981,Malware,val
row_003041,Intrusion,val
row_016082,Malware,val
row_016889,Intrusion,val
row_002023,Intrusion,val
row_007097,Malware,val
row_014334,Intrusion,val
row_022072,Intrusion,val
row_025882,Intrusion,val
row_021276,DDoS,val
row_012733,Intrusion,val
row_019451,Malware,val
row_027060,Malware,val
row_026851,Intrusion,val
row_005402,DDoS,val
row_019036,Malware,val
row_004817,Intrusion,val
row_013274,Intrusion,val
row_012801,Malware,val
row_001365,Malware,val
row_028300,Malware,val
row_002803,DDoS,val
row_005556,Intrusion,val
row_024776,DDoS,val
row_027916,Intrusion,val
row_025504,DDoS,val
row_022132,DDoS,val
row_032806,Malware,val
row_002399,Intrusion,val
row_017501,Malware,val
row_003679,DDoS,val
row_020936,DDoS,val
row_013007,Intrusion,val
row_019329,Malware,val
row_007929,Intrusion,val
row_003854,DDoS,val
row_019293,DDoS,val
